user_id,product_id,rating
U102174,P54350,4.7
U102174,P86793,3.6
U102175,P82917,4.0
U102177,P89004,3.5
U102178,P42938,4.4
U102178,P58145,4.4
U102180,P62998,2.4
U102181,P10600,2.9
U102181,P30709,4.0
U102183,P57827,4.2
U102183,P93995,4.4
U102186,P47748,3.3
U102187,P85933,4.1
U102188,P95456,4.3
U102189,P60658,4.4
U102189,P89721,4.1
U102190,P98486,3.8
U102191,P36894,3.4
U102192,P62045,4.2
U102193,P86705,4.9
U102194,P12663,4.4
U102195,P62828,4.6
U102196,P30725,4.4
U102199,P43711,3.8
U102199,P51394,4.0
U102199,P59549,4.1
U102200,P93416,4.5
U102202,P98284,3.8
U102203,P73647,3.4
U102203,P83233,3.9
U102204,P24304,4.1
U102207,P25426,4.4
U102207,P61256,4.3
U102209,P66193,4.3
U102211,P56537,5.0
U102212,P26763,4.5
U102213,P43122,3.4
U102215,P37310,3.7
U102216,P15797,3.4
U102217,P69206,3.5
U102217,P76567,4.0
U102220,P62853,4.2
U102221,P55000,3.4
U102223,P15506,4.1
U102223,P80835,4.4
U102224,P43427,3.6
U102225,P67214,4.5
U102226,P96627,4.0
U102227,P55271,4.1
U102227,P65246,4.3
U102229,P51229,2.7
U102229,P66884,3.1
U102229,P89712,4.5
U102231,P28503,4.6
U102231,P88874,4.3
U102232,P54311,3.7
U102234,P80508,3.1
U102236,P77890,4.1
U102237,P20186,4.6
U102237,P37714,4.2
U102237,P52951,4.3
U102237,P58724,3.8
U102238,P87736,4.0
U102239,P54340,3.8
U102239,P94759,4.4
U102241,P21051,3.2
U102242,P33339,5.0
U102242,P53107,3.7
U102243,P33826,3.3
U102243,P38936,4.0
U102243,P70782,4.3
U102245,P96076,4.2
U102246,P82929,3.3
U102248,P98219,3.8
U102250,P27836,3.9
U102252,P75671,3.3
U102255,P47930,4.0
U102255,P81990,3.9
U102256,P63498,3.9
U102257,P18785,4.0
U102258,P54343,3.3
U102258,P56833,4.2
U102259,P11940,3.7
U102260,P33792,3.6
U102260,P98959,4.3
U102261,P82023,3.6
U102262,P24916,3.7
U102262,P55727,5.0
U102263,P14643,3.7
U102263,P94289,4.1
U102264,P62749,5.0
U102265,P54230,3.8
U102266,P45394,3.6
U102267,P83044,4.9
U102267,P96240,4.6
U102268,P64993,3.6
U102269,P71260,4.5
U102269,P88634,4.4
U102272,P71925,2.9
U102274,P65371,4.3
U102274,P66837,3.9
U102275,P11486,4.4
U102276,P30576,4.5
U102276,P89891,4.0
U102276,P91677,3.8
U102277,P24870,3.6
U102277,P48158,3.5
U102277,P90417,4.9
U102278,P41877,4.0
U102278,P48094,3.1
U102278,P49812,3.6
U102278,P65416,4.0
U102279,P78862,4.3
U102281,P85961,3.9
U102282,P13312,3.8
U102282,P60646,4.2
U102285,P22934,3.5
U102285,P69846,3.3
U102286,P48703,3.7
U102286,P73685,3.3
U102286,P92004,4.1
U102288,P16582,4.8
U102288,P41811,3.9
U102289,P54009,3.8
U102289,P58721,4.3
U102289,P68020,4.4
U102293,P50954,2.7
U102293,P92241,3.9
U102295,P55933,3.9
U102296,P14916,4.8
U102297,P14160,4.2
U102297,P77007,4.4
U102297,P99338,4.5
U102298,P23966,3.0
U102299,P12191,3.8
U102301,P26545,4.2
U102302,P31651,4.0
U102304,P10543,3.9
U102304,P48897,4.1
U102304,P93930,4.1
U102305,P35309,3.8
U102306,P79686,3.7
U102307,P33622,3.4
U102307,P80895,3.4
U102308,P43239,4.1
U102309,P15014,3.6
U102309,P59925,3.6
U102309,P91459,3.3
U102310,P46736,3.1
U102310,P53368,3.8
U102310,P60846,3.1
U102310,P69845,4.7
U102311,P75497,4.0
U102312,P51271,4.7
U102313,P81641,4.4
U102316,P43299,3.3
U102316,P44214,3.7
U102316,P52385,4.6
U102316,P60221,3.8
U102316,P82101,3.8
U102317,P28490,3.5
U102317,P71049,3.3
U102317,P74050,4.2
U102318,P55104,3.9
U102320,P14209,3.9
U102321,P40466,4.1
U102322,P39436,3.9
U102322,P92452,4.1
U102323,P13165,4.3
U102323,P31157,3.7
U102323,P76817,4.8
U102326,P77855,3.1
U102329,P72649,3.4
U102329,P80118,4.2
U102329,P98619,4.1
U102330,P19415,3.3
U102332,P28110,3.5
U102332,P43799,3.9
U102333,P27643,4.2
U102334,P50289,4.4
U102335,P39899,3.3
U102335,P40272,3.8
U102338,P66321,3.6
U102339,P30764,4.2
U102339,P55151,3.7
U102341,P17409,4.4
U102341,P75941,4.6
U102342,P92729,3.7
U102344,P16982,4.2
U102345,P16448,3.3
U102345,P17666,4.3
U102345,P69566,4.3
U102346,P20598,3.3
U102346,P81834,3.7
U102347,P57376,3.7
U102348,P42216,3.9
U102350,P61217,4.0
U102350,P76400,4.1
U102351,P84317,3.4
U102352,P13491,4.7
U102353,P48771,3.9
U102353,P83417,4.1
U102354,P17562,3.2
U102354,P25684,3.9
U102354,P74431,3.4
U102354,P97754,3.8
U102355,P44626,4.0
U102356,P14182,4.3
U102356,P16682,4.1
U102356,P67982,4.0
U102356,P75154,5.0
U102357,P12919,3.0
U102357,P24989,4.3
U102358,P15514,4.1
U102358,P52413,4.0
U102359,P12170,4.9
U102359,P66362,4.6
U102360,P27866,3.0
U102360,P37303,4.6
U102360,P83700,3.3
U102361,P38123,4.4
U102363,P60433,4.2
U102364,P74035,3.8
U102365,P84491,4.0
U102367,P75611,4.7
U102367,P81808,3.6
U102370,P43240,3.1
U102371,P51155,4.1
U102371,P83094,4.8
U102371,P89151,3.9
U102372,P94090,4.7
U102373,P23074,4.2
U102373,P28261,4.0
U102373,P64949,4.8
U102373,P70841,4.6
U102373,P84203,4.0
U102373,P87550,4.3
U102374,P94840,3.1
U102375,P45226,3.4
U102375,P47255,4.7
U102375,P61095,3.3
U102375,P77586,4.8
U102377,P74839,3.4
U102380,P48849,3.9
U102382,P28619,3.8
U102384,P71613,4.1
U102386,P39954,3.8
U102386,P42695,4.5
U102386,P84069,4.4
U102386,P96297,3.8
U102387,P16382,3.6
U102387,P61938,4.7
U102389,P26399,4.4
U102389,P27518,4.0
U102390,P63867,4.9
U102390,P91845,4.1
U102391,P25957,3.5
U102391,P29092,4.3
U102391,P78545,3.5
U102392,P82607,3.8
U102393,P12430,3.5
U102393,P79247,4.6
U102393,P94119,4.3
U102394,P92944,3.8
U102396,P42474,2.9
U102398,P78502,4.1
U102400,P22903,3.6
U102400,P82142,4.1
U102401,P18142,4.5
U102403,P61313,3.9
U102406,P77993,3.5
U102407,P60180,4.0
U102409,P58240,3.7
U102410,P34862,4.3
U102410,P90882,3.4
U102411,P92926,4.2
U102412,P85648,3.5
U102412,P86647,3.6
U102413,P39142,4.2
U102413,P42985,4.7
U102413,P90012,4.7
U102414,P57945,3.1
U102415,P48759,4.1
U102415,P50418,4.1
U102416,P80924,3.3
U102418,P28403,3.4
U102418,P45083,3.6
U102419,P19900,4.1
U102419,P99002,4.2
U102421,P38074,3.9
U102422,P24208,3.5
U102422,P43709,4.2
U102424,P20198,4.1
U102424,P45436,4.0
U102424,P51123,3.4
U102425,P49823,2.8
U102426,P93642,3.5
U102428,P64976,4.5
U102431,P41892,4.0
U102432,P20401,4.0
U102432,P27470,4.1
U102434,P11410,3.6
U102435,P94696,3.3
U102435,P95240,3.6
U102437,P36955,3.2
U102437,P92176,4.3
U102438,P68297,3.5
U102439,P71742,4.8
U102439,P79025,4.0
U102440,P64333,4.9
U102440,P97568,4.7
U102441,P77506,4.3
U102444,P90421,4.3
U102448,P63397,4.2
U102448,P84201,4.4
U102449,P54515,3.6
U102450,P44817,4.0
U102450,P54432,4.8
U102451,P15058,4.1
U102452,P96229,4.3
U102454,P42003,4.8
U102454,P95975,4.5
U102455,P52511,4.3
U102455,P81853,3.8
U102456,P25754,3.8
U102456,P63841,3.3
U102458,P17268,3.9
U102460,P16002,4.2
U102460,P71576,3.6
U102461,P41859,4.6
U102461,P45272,3.3
U102462,P13562,5.0
U102462,P16452,3.9
U102465,P92580,3.2
U102467,P10335,3.3
U102469,P82440,4.4
U102471,P37916,4.1
U102471,P99260,4.7
U102474,P27380,4.0
U102474,P59683,3.2
U102475,P41872,4.3
U102475,P48261,4.0
U102476,P34671,4.2
U102476,P54365,4.0
U102477,P10254,4.7
U102479,P49635,3.1
U102482,P28750,3.3
U102482,P83700,3.9
U102482,P98172,4.4
U102483,P67780,3.8
U102484,P31584,3.9
U102485,P24827,3.3
U102485,P33862,2.9
U102485,P70000,4.1
U102486,P98305,3.3
U102487,P12444,4.1
U102487,P98250,3.9
U102488,P13854,4.0
U102489,P28878,3.4
U102489,P35051,4.1
U102490,P10096,3.5
U102490,P49847,3.5
U102491,P25484,4.2
U102491,P64338,4.0
U102492,P51872,4.3
U102496,P35009,4.5
U102496,P40475,3.2
U102498,P46980,3.2
U102498,P48650,3.4
U102500,P16981,4.6
U102500,P94546,3.7
U102501,P44625,4.2
U102501,P76960,2.9
U102502,P43474,3.5
U102503,P57940,4.0
U102503,P86597,4.5
U102506,P53923,4.3
U102507,P18223,3.9
U102509,P52343,3.7
U102510,P88381,4.7
U102511,P61364,3.3
U102512,P93248,4.8
U102514,P99352,4.8
U102516,P27043,3.1
U102517,P99759,4.4
U102519,P18199,2.9
U102519,P24717,4.0
U102519,P62690,3.5
U102519,P77355,3.8
U102520,P54101,3.5
U102521,P67083,4.1
U102522,P36283,4.7
U102522,P68790,4.1
U102522,P98713,4.0
U102523,P68250,3.3
U102523,P81628,3.3
U102524,P14815,3.7
U102524,P91183,3.3
U102525,P71548,2.8
U102526,P20840,4.4
U102527,P41796,4.7
U102528,P40153,4.1
U102528,P62510,4.3
U102528,P98574,3.0
U102529,P72890,3.7
U102529,P90422,3.8
U102531,P50394,4.5
U102532,P48466,4.3
U102533,P52131,3.7
U102535,P33320,3.2
U102536,P70213,3.4
U102536,P72817,4.3
U102538,P88232,4.0
U102539,P69489,4.4
U102540,P37547,3.9
U102540,P59355,3.7
U102541,P12061,4.6
U102541,P34540,3.9
U102542,P35737,3.2
U102542,P48549,5.0
U102543,P11478,3.6
U102543,P35819,4.1
U102543,P67119,3.9
U102543,P90566,3.8
U102544,P23017,3.6
U102545,P90406,5.0
U102546,P50687,4.5
U102546,P54369,4.1
U102548,P63422,4.3
U102549,P68609,4.2
U102551,P82161,4.2
U102552,P82484,3.5
U102553,P59926,3.4
U102554,P50523,3.5
U102554,P69176,3.7
U102555,P92278,3.2
U102556,P49678,4.4
U102557,P17902,4.5
U102557,P34351,4.6
U102558,P69309,4.1
U102558,P97735,4.1
U102559,P46483,3.9
U102559,P59869,3.6
U102559,P85260,4.5
U102560,P48321,3.3
U102561,P57686,3.0
U102561,P64860,4.5
U102563,P77467,4.0
U102563,P79879,3.7
U102564,P28422,3.3
U102564,P34543,3.9
U102564,P56876,3.5
U102564,P97417,4.0
U102566,P15064,4.6
U102566,P29865,3.8
U102566,P97512,4.3
U102567,P45697,3.4
U102567,P61758,4.2
U102568,P36129,3.6
U102568,P45108,4.1
U102568,P83300,4.2
U102570,P29800,4.5
U102571,P18555,3.9
U102571,P58527,3.5
U102571,P78224,3.4
U102572,P25161,4.2
U102573,P73057,4.2
U102574,P57522,4.4
U102575,P20513,3.7
U102575,P89171,3.8
U102575,P91548,4.0
U102576,P96457,4.2
U102577,P81928,2.9
U102578,P16141,3.6
U102579,P21420,3.8
U102579,P60983,3.9
U102579,P92521,3.9
U102580,P73460,3.9
U102580,P92395,3.9
U102581,P68514,3.5
U102582,P13865,4.3
U102582,P55862,5.0
U102583,P75074,4.9
U102584,P70346,3.4
U102584,P87872,3.8
U102585,P40112,5.0
U102586,P42021,4.2
U102587,P46896,4.0
U102587,P93573,2.5
U102588,P74582,5.0
U102592,P76054,3.9
U102593,P67512,3.5
U102594,P62014,3.6
U102595,P18171,4.1
U102595,P67315,3.8
U102595,P96895,4.1
U102596,P76038,4.5
U102597,P53973,4.8
U102597,P78134,3.3
U102597,P90154,4.0
U102599,P72978,4.3
U102599,P74654,3.5
U102599,P91228,3.8
U102600,P40677,4.6
U102600,P65350,5.0
U102600,P72826,2.9
U102600,P85806,3.9
U102600,P96855,3.3
U102601,P23234,4.6
U102601,P23691,3.6
U102601,P33390,3.9
U102603,P40887,3.8
U102603,P56322,3.7
U102603,P93382,4.5
U102604,P21457,3.5
U102604,P86444,3.8
U102605,P24521,3.3
U102605,P42544,4.5
U102605,P74682,3.6
U102606,P90751,3.1
U102606,P91218,3.4
U102607,P30488,3.4
U102607,P61643,4.1
U102607,P66505,3.9
U102607,P69600,3.4
U102608,P41821,3.9
U102608,P59618,3.9
U102608,P75698,4.0
U102608,P94921,4.5
U102611,P50664,3.3
U102613,P38811,4.6
U102613,P50404,4.4
U102614,P22717,3.6
U102614,P94942,3.4
U102615,P34630,4.1
U102616,P91387,4.5
U102621,P44398,3.4
U102621,P65363,4.1
U102622,P62209,4.2
U102623,P21488,4.1
U102623,P86911,3.5
U102626,P94911,4.3
U102627,P50620,4.0
U102628,P82792,4.1
U102629,P43045,5.0
U102631,P65556,3.7
U102632,P15196,5.0
U102632,P37814,4.4
U102636,P45414,3.6
U102636,P92010,3.6
U102638,P96626,4.0
U102639,P48549,3.7
U102639,P85934,4.2
U102640,P31092,3.2
U102640,P31781,3.8
U102640,P89008,3.9
U102641,P46470,4.5
U102644,P61194,3.7
U102645,P89535,3.9
U102647,P15821,4.1
U102647,P60990,3.3
U102648,P20730,2.9
U102649,P51337,5.0
U102651,P35793,3.5
U102656,P74136,4.5
U102658,P20948,2.9
U102658,P85544,4.6
U102659,P26895,3.7
U102659,P37166,3.5
U102659,P41644,3.5
U102660,P75820,4.7
U102660,P88874,3.1
U102660,P97678,4.3
U102661,P26894,4.2
U102661,P50984,4.4
U102661,P54716,4.4
U102662,P86819,3.8
U102663,P28001,3.6
U102663,P48588,3.1
U102664,P71266,4.5
U102665,P36123,4.4
U102665,P60178,3.7
U102666,P74778,3.4
U102668,P31093,3.7
U102669,P11433,4.2
U102671,P48574,3.7
U102672,P34474,3.1
U102672,P49748,3.8
U102673,P93446,4.7
U102674,P30938,4.0
U102674,P59851,4.5
U102675,P21662,4.4
U102675,P83665,3.2
U102676,P17452,3.5
U102679,P93904,4.0
U102680,P14010,3.7
U102680,P52695,3.5
U102682,P39648,3.8
U102683,P14851,3.4
U102683,P28434,3.9
U102684,P79858,3.3
U102685,P70857,3.8
U102685,P83488,4.0
U102689,P23151,4.5
U102689,P38032,3.4
U102689,P41034,4.4
U102690,P67136,4.2
U102691,P94800,3.1
U102692,P12442,4.4
U102692,P86854,3.5
U102693,P25367,3.9
U102693,P33297,3.0
U102693,P36271,4.3
U102693,P66340,4.4
U102693,P98650,3.4
U102694,P67633,3.7
U102698,P25366,3.9
U102698,P53662,3.2
U102698,P99976,3.2
U102699,P17521,3.5
U102699,P87598,3.6
U102701,P85377,3.4
U102702,P29801,5.0
U102702,P88972,2.5
U102703,P50255,3.4
U102703,P87976,4.1
U102704,P35061,3.2
U102705,P59653,4.5
U102708,P62693,3.9
U102708,P82511,3.9
U102709,P81247,3.7
U102710,P26756,3.3
U102710,P41557,4.6
U102711,P34297,3.1
U102712,P23809,4.2
U102713,P39399,3.5
U102715,P39302,4.4
U102716,P58917,4.1
U102716,P92619,3.9
U102717,P89373,3.3
U102719,P11876,3.8
U102719,P18521,3.2
U102719,P68323,4.6
U102722,P96268,3.6
U102723,P39572,3.7
U102723,P80030,3.4
U102726,P85494,3.5
U102727,P89792,4.8
U102731,P59793,4.0
U102732,P69286,3.1
U102733,P24846,4.0
U102733,P28405,4.2
U102733,P53059,3.6
U102736,P98050,3.2
U102737,P36721,4.1
U102738,P29297,4.9
U102738,P36487,4.2
U102738,P85875,3.7
U102739,P58242,4.2
U102740,P21762,3.5
U102740,P71167,5.0
U102741,P10238,3.4
U102741,P96796,4.2
U102742,P35283,4.1
U102742,P37787,3.1
U102743,P72306,4.2
U102743,P87501,3.9
U102745,P66207,3.6
U102745,P86275,4.5
U102748,P79007,4.3
U102748,P81495,4.6
U102749,P69049,3.8
U102750,P41440,2.3
U102751,P77681,4.2
U102752,P18593,2.9
U102753,P69519,4.3
U102754,P11922,4.3
U102754,P67407,3.9
U102757,P49925,4.3
U102758,P58859,3.9
U102759,P97430,3.3
U102760,P19849,3.4
U102760,P87638,4.3
U102761,P77072,3.6
U102761,P92537,3.1
U102762,P13485,3.2
U102763,P26143,3.8
U102764,P36162,4.2
U102765,P24758,4.7
U102766,P86876,4.5
U102766,P91349,2.7
U102766,P93557,4.2
U102767,P95155,4.2
U102768,P34820,3.7
U102768,P50816,3.9
U102769,P99557,2.9
U102770,P90054,3.9
U102771,P16816,4.3
U102771,P28709,3.7
U102772,P81547,3.5
U102773,P74700,5.0
U102774,P25098,3.6
U102775,P25113,3.3
U102776,P97687,3.6
U102777,P83657,3.7
U102779,P71930,4.5
U102780,P37933,4.2
U102781,P16152,4.2
U102781,P32125,4.6
U102781,P50523,3.5
U102781,P85918,3.8
U102782,P12780,3.7
U102782,P97862,4.5
U102784,P38445,3.6
U102784,P94563,3.5
U102786,P69059,3.8
U102787,P89500,4.0
U102788,P34063,4.0
U102791,P37363,3.9
U102793,P24472,3.8
U102794,P74532,4.0
U102795,P44861,4.1
U102795,P79573,3.8
U102796,P50065,4.2
U102796,P53017,4.2
U102796,P82663,4.5
U102797,P51300,5.0
U102798,P47372,4.6
U102799,P22292,3.5
U102802,P58210,3.1
U102805,P56765,2.9
U102809,P44722,4.0
U102809,P54331,4.4
U102811,P24199,4.7
U102811,P40542,3.4
U102811,P85933,3.0
U102812,P84102,3.9
U102815,P18797,4.2
U102815,P29961,3.7
U102815,P93971,3.0
U102817,P23422,4.1
U102819,P20192,4.7
U102819,P52672,4.4
U102819,P77199,3.5
U102822,P12658,3.8
U102822,P45095,3.9
U102822,P89914,4.6
U102822,P97468,2.9
U102825,P72830,3.5
U102826,P12469,4.1
U102826,P29461,4.4
U102826,P80726,3.7
U102827,P21051,4.1
U102827,P49155,3.0
U102827,P57728,3.7
U102827,P60464,4.3
U102827,P80488,4.2
U102828,P91313,4.2
U102829,P51867,3.3
U102830,P11400,4.2
U102831,P59378,3.8
U102831,P80378,4.7
U102832,P40803,3.3
U102832,P90919,3.8
U102833,P22637,3.8
U102834,P16370,3.8
U102834,P58754,4.0
U102834,P82185,4.3
U102836,P57640,4.7
U102836,P83598,4.2
U102837,P73379,3.6
U102837,P74785,4.1
U102837,P98655,3.4
U102838,P15356,4.1
U102838,P76546,4.0
U102839,P19115,4.1
U102839,P76509,4.5
U102840,P80696,3.8
U102842,P43942,3.0
U102843,P44395,4.0
U102844,P42214,3.3
U102844,P58394,4.1
U102844,P84164,4.3
U102844,P93273,4.0
U102846,P99619,3.8
U102847,P97718,3.5
U102849,P56103,4.1
U102852,P74100,3.6
U102854,P33325,3.3
U102855,P78605,3.0
U102855,P87041,3.3
U102856,P14147,3.8
U102856,P55356,3.6
U102856,P96505,4.6
U102857,P90622,4.2
U102858,P24915,3.9
U102858,P87359,3.1
U102859,P34284,4.3
U102860,P14399,3.9
U102860,P22756,3.8
U102861,P13534,4.2
U102861,P91052,4.0
U102862,P59295,4.2
U102863,P37318,4.7
U102863,P63201,3.8
U102864,P75963,3.4
U102869,P15896,4.3
U102871,P35647,3.6
U102871,P42451,3.1
U102872,P13078,3.7
U102874,P21777,3.7
U102878,P53303,3.1
U102879,P72281,4.3
U102880,P45425,4.7
U102880,P64568,4.1
U102881,P26913,3.9
U102882,P26053,3.7
U102882,P87924,3.7
U102882,P96033,4.1
U102883,P55990,4.9
U102883,P72974,4.3
U102889,P45340,4.3
U102891,P37158,3.9
U102891,P70974,4.0
U102892,P71637,3.8
U102893,P64476,4.1
U102893,P70412,4.3
U102894,P56768,4.3
U102896,P33050,3.9
U102896,P50093,4.6
U102896,P66570,3.5
U102897,P45688,4.8
U102899,P15003,4.3
U102901,P58453,4.1
U102901,P91990,4.1
U102902,P87352,3.7
U102905,P38937,4.3
U102905,P96039,5.0
U102907,P72698,3.9
U102908,P64541,3.6
U102909,P61642,2.9
U102911,P96898,3.2
U102912,P30443,3.7
U102915,P21057,3.8
U102918,P65262,3.3
U102918,P66264,3.7
U102918,P94861,3.9
U102919,P18385,3.8
U102920,P30890,4.4
U102923,P56979,4.5
U102924,P32003,3.3
U102924,P58382,4.2
U102926,P14407,4.8
U102928,P26752,4.0
U102929,P69173,4.4
U102929,P70424,5.0
U102929,P78860,3.7
U102929,P83447,3.3
U102929,P83965,3.8
U102931,P67362,4.0
U102931,P96063,3.6
U102935,P50454,2.6
U102935,P59180,3.8
U102935,P75546,3.1
U102936,P78314,4.3
U102938,P33233,3.7
U102938,P83742,3.7
U102940,P83051,3.9
U102941,P47365,3.8
U102942,P43210,4.1
U102942,P47078,4.5
U102943,P79459,4.4
U102943,P81164,3.9
U102944,P70448,3.4
U102945,P41784,3.4
U102946,P14561,4.1
U102947,P24730,4.0
U102951,P52516,3.1
U102951,P90217,5.0
U102952,P13051,4.1
U102952,P74455,3.7
U102952,P84498,4.3
U102953,P29457,4.2
U102955,P56877,3.9
U102958,P43823,4.4
U102959,P16734,3.4
U102960,P95764,2.4
U102961,P57728,3.8
U102961,P76864,4.0
U102962,P65667,3.5
U102962,P66671,4.6
U102963,P99567,4.1
U102964,P67689,4.6
U102965,P38760,4.3
U102966,P86379,4.1
U102967,P36522,3.4
U102969,P24244,3.7
U102969,P48089,4.3
U102970,P15816,3.6
U102972,P68200,3.4
U102973,P17547,4.6
U102974,P94396,4.5
U102980,P20458,4.0
U102982,P46544,3.3
U102983,P28626,5.0
U102984,P74650,3.4
U102987,P16441,3.8
U102987,P71235,3.4
U102987,P72470,4.3
U102989,P86802,3.7
U102989,P94801,3.9
U102991,P54445,4.3
U102992,P49419,3.5
U102993,P54336,4.1
U102995,P17047,3.8
U102996,P80028,4.7
U102997,P43002,4.5
U102999,P63447,3.2
U102999,P99685,3.6
U103001,P27523,4.1
U103001,P52824,4.1
U103001,P83584,4.3
U103003,P25787,4.4
U103003,P32871,3.5
U103003,P76955,3.7
U103004,P26351,4.9
U103005,P31954,3.8
U103005,P74600,4.2
U103005,P88746,3.5
U103007,P49536,4.4
U103007,P80012,4.1
U103011,P39511,4.2
U103013,P22028,3.9
U103016,P69230,3.9
U103017,P28817,3.0
U103018,P18444,3.3
U103018,P30661,3.3
U103020,P77459,3.7
U103022,P75450,3.9
U103022,P99787,3.8
U103023,P21272,3.5
U103023,P55659,3.8
U103024,P94625,3.6
U103026,P47643,3.9
U103028,P74986,4.3
U103031,P94440,3.1
U103032,P41809,3.7
U103033,P36626,4.4
U103035,P70672,3.8
U103038,P26343,4.6
U103041,P72440,4.0
U103042,P58518,4.8
U103043,P24541,3.7
U103043,P25967,2.8
U103043,P89462,4.5
U103045,P45020,4.0
U103046,P16019,4.0
U103047,P28799,4.1
U103047,P44271,4.2
U103047,P79271,3.9
U103048,P10545,4.5
U103048,P52837,3.6
U103048,P89193,3.5
U103049,P15419,4.5
U103050,P15154,3.3
U103051,P96294,5.0
U103053,P21296,3.8
U103053,P51626,3.7
U103058,P27476,3.4
U103059,P20608,4.6
U103059,P31744,4.1
U103059,P69428,3.8
U103060,P28260,4.4
U103060,P57605,3.8
U103061,P45340,2.8
U103062,P46941,4.5
U103062,P60244,3.5
U103062,P75730,4.7
U103062,P83431,3.7
U103062,P86774,4.9
U103064,P27289,4.4
U103065,P21085,3.5
U103066,P12966,3.2
U103066,P86746,4.4
U103067,P15421,3.2
U103069,P78522,3.9
U103073,P59073,3.3
U103073,P98198,2.7
U103075,P44986,3.0
U103075,P74211,4.4
U103076,P38187,4.2
U103076,P57925,4.3
U103077,P53037,3.7
U103078,P50217,4.2
U103078,P81180,3.4
U103079,P47907,3.9
U103080,P86125,4.7
U103081,P30424,4.3
U103082,P56439,3.7
U103083,P43437,4.1
U103083,P59944,5.0
U103085,P34475,4.9
U103086,P84627,2.3
U103087,P59599,3.7
U103087,P69165,3.9
U103088,P17459,3.6
U103090,P21454,3.5
U103092,P96291,3.3
U103093,P26855,4.1
U103097,P47475,4.3
U103098,P50298,3.8
U103099,P80052,5.0
U103100,P18447,3.8
U103102,P68875,3.2
U103104,P38685,3.9
U103105,P77033,3.0
U103106,P24095,4.5
U103107,P13179,4.2
U103107,P35910,4.0
U103107,P82922,4.5
U103108,P53583,3.0
U103110,P74602,4.9
U103112,P44009,4.2
U103113,P14824,4.6
U103114,P67169,3.9
U103114,P68194,4.7
U103116,P52253,4.1
U103117,P97678,4.2
U103118,P83649,3.5
U103118,P83664,4.7
U103119,P37393,3.4
U103119,P69633,4.1
U103119,P83313,2.9
U103120,P14796,4.1
U103120,P53580,4.4
U103120,P68612,4.0
U103121,P56787,4.1
U103121,P65248,4.3
U103122,P32774,3.0
U103122,P33488,4.2
U103122,P80432,3.5
U103123,P22309,3.6
U103123,P49598,3.9
U103123,P84284,3.4
U103124,P82797,3.3
U103127,P33762,4.4
U103127,P45044,4.2
U103128,P46270,3.7
U103132,P23891,3.4
U103133,P29035,3.7
U103133,P81806,3.9
U103134,P34227,4.2
U103135,P89150,4.3
U103137,P22939,4.0
U103137,P63130,4.0
U103139,P45469,4.8
U103140,P61850,4.8
U103141,P20353,3.4
U103141,P75361,3.7
U103141,P97742,3.9
U103142,P63553,3.7
U103143,P38286,4.5
U103143,P70631,3.8
U103144,P20700,3.8
U103144,P23558,4.0
U103144,P46772,4.3
U103145,P21158,3.5
U103145,P45698,3.9
U103145,P72286,2.8
U103145,P72544,3.6
U103146,P40150,3.4
U103147,P40511,3.4
U103149,P23186,3.3
U103151,P24576,4.5
U103151,P39140,4.4
U103152,P13679,3.8
U103152,P95035,4.1
U103153,P39947,3.3
U103153,P92884,3.3
U103155,P93778,4.6
U103156,P98712,4.6
U103157,P41257,5.0
U103157,P79252,5.0
U103157,P87457,3.0
U103158,P43945,4.9
U103158,P70399,3.3
U103159,P13755,4.0
U103159,P84231,3.6
U103160,P28334,3.9
U103160,P28923,4.1
U103160,P45930,4.1
U103161,P32278,3.8
U103161,P35192,4.8
U103162,P35125,3.7
U103162,P36786,3.4
U103162,P46619,3.3
U103162,P48744,4.4
U103162,P67147,4.9
U103163,P13342,4.8
U103165,P51123,4.3
U103166,P19782,4.6
U103166,P92699,5.0
U103167,P14173,3.5
U103167,P47029,3.5
U103167,P57107,3.3
U103169,P15856,3.8
U103170,P25794,3.7
U103174,P21802,3.3
U103174,P39528,4.9
U103175,P60592,3.9
U103175,P64079,4.2
U103176,P60258,3.6
U103178,P24563,3.8
U103178,P44812,4.2
U103178,P67309,3.9
U103180,P83253,3.9
U103180,P94492,3.0
U103181,P23745,3.7
U103181,P75896,4.8
U103182,P32671,3.6
U103182,P50574,4.0
U103182,P93180,5.0
U103186,P34663,4.1
U103186,P52215,3.2
U103186,P88786,4.1
U103187,P45882,3.9
U103187,P98673,4.2
U103189,P27625,5.0
U103191,P17892,4.6
U103191,P85376,4.1
U103192,P33440,4.8
U103192,P51328,3.4
U103195,P39914,4.9
U103195,P93713,4.0
U103196,P44313,3.9
U103197,P23250,3.4
U103198,P21684,4.1
U103199,P56480,3.1
U103201,P23669,2.9
U103201,P43344,3.9
U103201,P82065,3.2
U103201,P88801,4.7
U103203,P48364,4.2
U103203,P51451,4.4
U103203,P89897,3.4
U103204,P16976,3.2
U103204,P18253,3.8
U103204,P71317,4.1
U103204,P91052,3.3
U103208,P89976,3.5
U103210,P77478,3.2
U103211,P88039,4.4
U103212,P17576,3.7
U103212,P25229,3.5
U103212,P41349,3.4
U103212,P57431,3.3
U103212,P86040,4.5
U103213,P27759,3.2
U103213,P53723,3.4
U103216,P10820,4.2
U103218,P48895,3.6
U103218,P71468,3.8
U103220,P23556,4.5
U103221,P31027,4.3
U103221,P61931,3.0
